42.27166144598919,-71.09953381947697
42.312596725464594,-71.09287521197788
42.36569984586877,-71.052891614826
42.29278842433874,-71.08851887959194
42.310269344309944,-71.0893099278548
42.28141034807461,-71.13354923062269
42.36151304869578,-71.1334738049754
42.35074244990026,-71.06006087926775
42.285726645033385,-71.16617242268981
42.326966943888785,-71.06198554191644
42.29598150117467,-71.08975987113469
42.35074244990026,-71.06006087926775
42.36402800685285,-71.1196284437359
42.33487308948349,-71.08504594781867
42.34746283310742,-71.09826540629957
42.25609212813607,-71.12079615433161
42.273788581594594,-71.12006473086909
42.31388823898611,-71.06586509095371
42.264762803305864,-71.14657353502703
42.26194848155655,-71.1097161253539
42.34980174544625,-71.07840978002983
42.341855988874876,-71.0570585742639
42.26956732010802,-71.09074977567198
42.25108518713237,-71.14421895622911
42.323063580353995,-71.07709817898672
42.29281124453192,-71.0732753152152
42.27810732505738,-71.116364477051
42.285459219985285,-71.11802592358117
42.316321740597466,-71.08922988803546
42.25874106305607,-71.1260751503175
42.31975778298231,-71.0542888887518
42.30524457403058,-71.0748374009579
42.30385490479877,-71.06087527197236
42.29426595031502,-71.05968486987166
42.29869499455359,-71.07555205657886
42.30600938752679,-71.11322032285975
42.34041044398112,-71.14372962922079
42.340590408115325,-71.08173944604856
42.26757332388955,-71.15009712273826
42.29255617425302,-71.11974225022976
42.35487365146457,-71.05861218049148
42.287093552591074,-71.14822128377165
42.34857651533871,-71.07772011862542
42.320665764510814,-71.10004924891845
42.33483154926247,-71.07904079286855
42.35925396027534,-71.05947696158447
42.38574367665544,-71.01186956910173
42.352510521284685,-71.06719118540572
42.29131612789713,-71.07170292796064
42.36580174881432,-71.06538256844745
42.33744151891778,-71.10428095571272
42.32283758702996,-71.10096722512631
42.32553800747193,-71.06579591901075
42.34188295840222,-71.07817738146181
42.27967051059362,-71.08887825508737
42.320665343804976,-71.10004987256168
42.271937508814425,-71.09213540014078
42.339541989830174,-71.06940876967543
42.34150501058682,-71.08833673494652
42.30536545048981,-71.06812631858308
42.35170571387404,-71.11989955508469
42.35237072724096,-71.0722717251454
42.33798932384219,-71.08003745874713
42.339541989830174,-71.06940876967543
42.33139503991941,-71.10141797558657
42.284580268556105,-71.0808324363608
42.380482070196415,-71.06087725234303
42.31993339830176,-71.0815733680929
42.28785436891502,-71.08679617691907
42.335434388463874,-71.08076683555426
42.34905600030503,-71.15049849975023
42.35074197291232,-71.06006134581432
42.33281995479873,-71.07439998776083
42.34425815584919,-71.14383553825324
42.34980174544625,-71.07840978002983
42.35512339036803,-71.06087979851637
42.25621592040215,-71.12401947329023
42.36908119485497,-71.04021570936975
42.35145995977855,-71.08047003556173
42.28482576580487,-71.09137368938804
